  568	871054.953	1059386.185	966.369	ENTRAD
  569	871051.657	1059388.594	966.318	PARAMT
  570	871055.253	1059385.631	966.396	NVL-ENT
  571	871048.366	1059390.339	966.278	DIV
  572	871047.027	1059389.570	966.308	PARAMT
  573	871043.593	1059390.355	966.304	PARAMT
  574	871041.952	1059391.483	966.252	PARAMT
  575	871037.244	1059394.682	966.344	NVL-ENT
  576	871035.817	1059395.742	966.194	ENTRAD
  577	871038.547	1059393.837	966.207	ENTRAD
  578	871035.676	1059395.853	966.187	ENTRAD
  579	871034.960	1059396.280	966.183	ENTRAD
  580	871035.315	1059395.994	966.196	NVL-ENT
  581	871031.701	1059398.588	966.101	NVL-ENT
  582	871032.077	1059398.372	966.018	ENTRAD
  583	871030.070	1059399.768	965.965	ENTRAD
  584	871027.684	1059401.443	965.921	ENTRAD
  585	871028.935	1059400.559	966.385	NVL-ENT
  586	871027.279	1059401.725	965.896	DIV
  587	871012.893	1059412.299	965.686	DIV
  588	871025.384	1059403.124	965.876	ENTRAD
  589	871024.660	1059403.676	965.888	ENTRAD
  590	871024.989	1059403.418	965.888	NVL-ENT
  591	871020.633	1059406.589	965.729	ENTRAD
  592	871012.872	1059412.196	965.689	ENTRAD
  593	871016.398	1059409.605	965.705	NVL-ENT
  594	871006.882	1059416.541	965.644	NVL-ENT
  595	871009.147	1059415.118	965.637	ENTRAD
  596	871004.463	1059418.612	965.623	ENTRAD
  597	871000.407	1059421.646	965.412	PARAMT
  598	870996.726	1059424.381	965.369	PARAMT
  599	870995.333	1059426.478	965.312	BOLARD
  600	870995.278	1059426.313	965.323	BOLARD
  601	870996.677	1059426.077	965.323	BOLARD
  602	870996.626	1059425.912	965.327	BOLARD
  603	871000.402	1059423.405	965.393	BOLARD
  604	871000.494	1059423.580	965.393	BOLARD
  605	870998.218	1059425.138	965.353	BOLARD
